都道府県_digital,市,区,町域名,e,original_address_digital,normalized_address,都道府県_ken_all,市区町村,住所,original_address_ken_all,_merge
北海道,夕張郡,長沼町,錦町南,,北海道夕張郡長沼町錦町南,北海道夕張郡長沼町錦町南,北海道,夕張郡長沼町,錦町南,北海道夕張郡長沼町錦町南,both
北海道,天塩郡,天塩町,作返,,北海道天塩郡天塩町作返,北海道天塩郡天塩町作返,北海道,天塩郡天塩町,作返,北海道天塩郡天塩町作返,both
北海道,天塩郡,天塩町,天塩,,北海道天塩郡天塩町天塩,北海道天塩郡天塩町天塩,北海道,天塩郡天塩町,天塩,北海道天塩郡天塩町天塩,both
北海道,天塩郡,天塩町,山手裏通,,北海道天塩郡天塩町山手裏通,北海道天塩郡天塩町山手裏通,北海道,天塩郡天塩町,山手裏通,北海道天塩郡天塩町山手裏通,both
北海道,天塩郡,天塩町,山手通,,北海道天塩郡天塩町山手通,北海道天塩郡天塩町山手通,北海道,天塩郡天塩町,山手通,北海道天塩郡天塩町山手通,both
北海道,天塩郡,天塩町,振老,,北海道天塩郡天塩町振老,北海道天塩郡天塩町振老,北海道,天塩郡天塩町,振老,北海道天塩郡天塩町振老,both
北海道,天塩郡,天塩町,新地通,,北海道天塩郡天塩町新地通,北海道天塩郡天塩町新地通,北海道,天塩郡天塩町,新地通,北海道天塩郡天塩町新地通,both
北海道,天塩郡,天塩町,新栄通,,北海道天塩郡天塩町新栄通,北海道天塩郡天塩町新栄通,北海道,天塩郡天塩町,新栄通,北海道天塩郡天塩町新栄通,both
北海道,天塩郡,天塩町,新開通,,北海道天塩郡天塩町新開通,北海道天塩郡天塩町新開通,北海道,天塩郡天塩町,新開通,北海道天塩郡天塩町新開通,both
北海道,天塩郡,天塩町,東産士,,北海道天塩郡天塩町東産士,北海道天塩郡天塩町東産士,北海道,天塩郡天塩町,東産士,北海道天塩郡天塩町東産士,both
北海道,天塩郡,天塩町,東雄信内,,北海道天塩郡天塩町東雄信内,北海道天塩郡天塩町東雄信内,北海道,天塩郡天塩町,東雄信内,北海道天塩郡天塩町東雄信内,both
北海道,天塩郡,天塩町,泉源,,北海道天塩郡天塩町泉源,北海道天塩郡天塩町泉源,北海道,天塩郡天塩町,泉源,北海道天塩郡天塩町泉源,both
北海道,天塩郡,天塩町,海岸通,,北海道天塩郡天塩町海岸通,北海道天塩郡天塩町海岸通,北海道,天塩郡天塩町,海岸通,北海道天塩郡天塩町海岸通,both
北海道,天塩郡,天塩町,男能富,,北海道天塩郡天塩町男能富,北海道天塩郡天塩町男能富,北海道,天塩郡天塩町,男能富,北海道天塩郡天塩町男能富,both
北海道,天塩郡,天塩町,西雄信内,,北海道天塩郡天塩町西雄信内,北海道天塩郡天塩町西雄信内,北海道,天塩郡天塩町,西雄信内,北海道天塩郡天塩町西雄信内,both
北海道,天塩郡,天塩町,雄信内,,北海道天塩郡天塩町雄信内,北海道天塩郡天塩町雄信内,北海道,天塩郡天塩町,雄信内,北海道天塩郡天塩町雄信内,both
北海道,天塩郡,幌延町,一条北,,北海道天塩郡幌延町一条北,北海道天塩郡幌延町一条北,北海道,天塩郡幌延町,一条北,北海道天塩郡幌延町一条北,both
北海道,天塩郡,幌延町,一条南,,北海道天塩郡幌延町一条南,北海道天塩郡幌延町一条南,北海道,天塩郡幌延町,一条南,北海道天塩郡幌延町一条南,both
北海道,天塩郡,幌延町,三条北,,北海道天塩郡幌延町三条北,北海道天塩郡幌延町三条北,北海道,天塩郡幌延町,三条北,北海道天塩郡幌延町三条北,both
北海道,天塩郡,幌延町,三条南,,北海道天塩郡幌延町三条南,北海道天塩郡幌延町三条南,北海道,天塩郡幌延町,三条南,北海道天塩郡幌延町三条南,both
北海道,天塩郡,幌延町,二条北,,北海道天塩郡幌延町二条北,北海道天塩郡幌延町二条北,北海道,天塩郡幌延町,二条北,北海道天塩郡幌延町二条北,both
北海道,天塩郡,幌延町,二条南,,北海道天塩郡幌延町二条南,北海道天塩郡幌延町二条南,北海道,天塩郡幌延町,二条南,北海道天塩郡幌延町二条南,both
北海道,天塩郡,幌延町,五条北,,北海道天塩郡幌延町五条北,北海道天塩郡幌延町五条北,北海道,天塩郡幌延町,五条北,北海道天塩郡幌延町五条北,both
北海道,天塩郡,幌延町,五条南,,北海道天塩郡幌延町五条南,北海道天塩郡幌延町五条南,北海道,天塩郡幌延町,五条南,北海道天塩郡幌延町五条南,both
北海道,天塩郡,幌延町,六条北,,北海道天塩郡幌延町六条北,北海道天塩郡幌延町六条北,北海道,天塩郡幌延町,六条北,北海道天塩郡幌延町六条北,both
北海道,天塩郡,幌延町,六条南,,北海道天塩郡幌延町六条南,北海道天塩郡幌延町六条南,北海道,天塩郡幌延町,六条南,北海道天塩郡幌延町六条南,both
北海道,天塩郡,幌延町,四条北,,北海道天塩郡幌延町四条北,北海道天塩郡幌延町四条北,北海道,天塩郡幌延町,四条北,北海道天塩郡幌延町四条北,both
北海道,奥尻郡,奥尻町,奥尻,,北海道奥尻郡奥尻町奥尻,北海道奥尻郡奥尻町奥尻,北海道,奥尻郡奥尻町,奥尻,北海道奥尻郡奥尻町奥尻,both
北海道,奥尻郡,奥尻町,宮津,,北海道奥尻郡奥尻町宮津,北海道奥尻郡奥尻町宮津,北海道,奥尻郡奥尻町,宮津,北海道奥尻郡奥尻町宮津,both
北海道,奥尻郡,奥尻町,松江,,北海道奥尻郡奥尻町松江,北海道奥尻郡奥尻町松江,北海道,奥尻郡奥尻町,松江,北海道奥尻郡奥尻町松江,both
北海道,奥尻郡,奥尻町,球浦,,北海道奥尻郡奥尻町球浦,北海道奥尻郡奥尻町球浦,北海道,奥尻郡奥尻町,球浦,北海道奥尻郡奥尻町球浦,both
北海道,奥尻郡,奥尻町,稲穂,,北海道奥尻郡奥尻町稲穂,北海道奥尻郡奥尻町稲穂,北海道,奥尻郡奥尻町,稲穂,北海道奥尻郡奥尻町稲穂,both
北海道,奥尻郡,奥尻町,米岡,,北海道奥尻郡奥尻町米岡,北海道奥尻郡奥尻町米岡,北海道,奥尻郡奥尻町,米岡,北海道奥尻郡奥尻町米岡,both
北海道,奥尻郡,奥尻町,赤石,,北海道奥尻郡奥尻町赤石,北海道奥尻郡奥尻町赤石,北海道,奥尻郡奥尻町,赤石,北海道奥尻郡奥尻町赤石,both
北海道,奥尻郡,奥尻町,青苗,,北海道奥尻郡奥尻町青苗,北海道奥尻郡奥尻町青苗,北海道,奥尻郡奥尻町,青苗,北海道奥尻郡奥尻町青苗,both
北海道,宗谷郡,猿払村,上猿払,,北海道宗谷郡猿払村上猿払,北海道宗谷郡猿払村上猿払,北海道,宗谷郡猿払村,上猿払,北海道宗谷郡猿払村上猿払,both
北海道,宗谷郡,猿払村,小石,,北海道宗谷郡猿払村小石,北海道宗谷郡猿払村小石,北海道,宗谷郡猿払村,小石,北海道宗谷郡猿払村小石,both
北海道,宗谷郡,猿払村,浅茅野,,北海道宗谷郡猿払村浅茅野,北海道宗谷郡猿払村浅茅野,北海道,宗谷郡猿払村,浅茅野,北海道宗谷郡猿払村浅茅野,both
北海道,宗谷郡,猿払村,浅茅野台地,,北海道宗谷郡猿払村浅茅野台地,北海道宗谷郡猿払村浅茅野台地,北海道,宗谷郡猿払村,浅茅野台地,北海道宗谷郡猿払村浅茅野台地,both
北海道,宗谷郡,猿払村,浜猿払,,北海道宗谷郡猿払村浜猿払,北海道宗谷郡猿払村浜猿払,北海道,宗谷郡猿払村,浜猿払,北海道宗谷郡猿払村浜猿払,both
北海道,宗谷郡,猿払村,浜鬼志別,,北海道宗谷郡猿払村浜鬼志別,北海道宗谷郡猿払村浜鬼志別,北海道,宗谷郡猿払村,浜鬼志別,北海道宗谷郡猿払村浜鬼志別,both
北海道,宗谷郡,猿払村,狩別,,北海道宗谷郡猿払村狩別,北海道宗谷郡猿払村狩別,北海道,宗谷郡猿払村,狩別,北海道宗谷郡猿払村狩別,both
北海道,宗谷郡,猿払村,猿払,,北海道宗谷郡猿払村猿払,北海道宗谷郡猿払村猿払,北海道,宗谷郡猿払村,猿払,北海道宗谷郡猿払村猿払,both
北海道,宗谷郡,猿払村,芦野,,北海道宗谷郡猿払村芦野,北海道宗谷郡猿払村芦野,北海道,宗谷郡猿払村,芦野,北海道宗谷郡猿払村芦野,both
北海道,宗谷郡,猿払村,鬼志別北町,,北海道宗谷郡猿払村鬼志別北町,北海道宗谷郡猿払村鬼志別北町,北海道,宗谷郡猿払村,鬼志別北町,北海道宗谷郡猿払村鬼志別北町,both
北海道,宗谷郡,猿払村,鬼志別南町,,北海道宗谷郡猿払村鬼志別南町,北海道宗谷郡猿払村鬼志別南町,北海道,宗谷郡猿払村,鬼志別南町,北海道宗谷郡猿払村鬼志別南町,both
北海道,宗谷郡,猿払村,鬼志別東町,,北海道宗谷郡猿払村鬼志別東町,北海道宗谷郡猿払村鬼志別東町,北海道,宗谷郡猿払村,鬼志別東町,北海道宗谷郡猿払村鬼志別東町,both
北海道,宗谷郡,猿払村,鬼志別西町,,北海道宗谷郡猿払村鬼志別西町,北海道宗谷郡猿払村鬼志別西町,北海道,宗谷郡猿払村,鬼志別西町,北海道宗谷郡猿払村鬼志別西町,both
北海道,寿都郡,黒松内町,チョポシナイ,,北海道寿都郡黒松内町チョポシナイ,北海道寿都郡黒松内町チョポシナイ,北海道,寿都郡黒松内町,チョポシナイ,北海道寿都郡黒松内町チョポシナイ,both
北海道,岩内郡,共和町,ワイス,,北海道岩内郡共和町ワイス,北海道岩内郡共和町ワイス,北海道,岩内郡共和町,ワイス,北海道岩内郡共和町ワイス,both
北海道,岩内郡,共和町,前田,,北海道岩内郡共和町前田,北海道岩内郡共和町前田,北海道,岩内郡共和町,前田,北海道岩内郡共和町前田,both
北海道,岩内郡,共和町,南幌似,,北海道岩内郡共和町南幌似,北海道岩内郡共和町南幌似,北海道,岩内郡共和町,南幌似,北海道岩内郡共和町南幌似,both
北海道,岩内郡,共和町,国富,,北海道岩内郡共和町国富,北海道岩内郡共和町国富,北海道,岩内郡共和町,国富,北海道岩内郡共和町国富,both
北海道,岩内郡,共和町,宮丘,,北海道岩内郡共和町宮丘,北海道岩内郡共和町宮丘,北海道,岩内郡共和町,宮丘,北海道岩内郡共和町宮丘,both
北海道,岩内郡,共和町,小沢,,北海道岩内郡共和町小沢,北海道岩内郡共和町小沢,北海道,岩内郡共和町,小沢,北海道岩内郡共和町小沢,both
北海道,岩内郡,共和町,幌似,,北海道岩内郡共和町幌似,北海道岩内郡共和町幌似,北海道,岩内郡共和町,幌似,北海道岩内郡共和町幌似,both
北海道,岩内郡,共和町,梨野舞納,,北海道岩内郡共和町梨野舞納,北海道岩内郡共和町梨野舞納,北海道,岩内郡共和町,梨野舞納,北海道岩内郡共和町梨野舞納,both
北海道,岩内郡,共和町,発足,,北海道岩内郡共和町発足,北海道岩内郡共和町発足,北海道,岩内郡共和町,発足,北海道岩内郡共和町発足,both
北海道,岩内郡,共和町,老古美,,北海道岩内郡共和町老古美,北海道岩内郡共和町老古美,北海道,岩内郡共和町,老古美,北海道岩内郡共和町老古美,both
北海道,川上郡,弟子屈町,仁多,,北海道川上郡弟子屈町仁多,北海道川上郡弟子屈町仁多,北海道,川上郡弟子屈町,仁多,北海道川上郡弟子屈町仁多,both
北海道,川上郡,弟子屈町,南弟子屈,,北海道川上郡弟子屈町南弟子屈,北海道川上郡弟子屈町南弟子屈,北海道,川上郡弟子屈町,南弟子屈,北海道川上郡弟子屈町南弟子屈,both
北海道,川上郡,弟子屈町,奥春別,,北海道川上郡弟子屈町奥春別,北海道川上郡弟子屈町奥春別,北海道,川上郡弟子屈町,奥春別,北海道川上郡弟子屈町奥春別,both
北海道,川上郡,弟子屈町,川湯温泉,,北海道川上郡弟子屈町川湯温泉,北海道川上郡弟子屈町川湯温泉,北海道,川上郡弟子屈町,川湯温泉,北海道川上郡弟子屈町川湯温泉,both
北海道,川上郡,弟子屈町,川湯駅前,,北海道川上郡弟子屈町川湯駅前,北海道川上郡弟子屈町川湯駅前,北海道,川上郡弟子屈町,川湯駅前,北海道川上郡弟子屈町川湯駅前,both
北海道,川上郡,弟子屈町,摩周,,北海道川上郡弟子屈町摩周,北海道川上郡弟子屈町摩周,北海道,川上郡弟子屈町,摩周,北海道川上郡弟子屈町摩周,both
北海道,川上郡,弟子屈町,最栄利別,,北海道川上郡弟子屈町最栄利別,北海道川上郡弟子屈町最栄利別,北海道,川上郡弟子屈町,最栄利別,北海道川上郡弟子屈町最栄利別,both
北海道,川上郡,弟子屈町,湯の島,,北海道川上郡弟子屈町湯の島,北海道川上郡弟子屈町湯の島,北海道,川上郡弟子屈町,湯の島,北海道川上郡弟子屈町湯の島,both
北海道,川上郡,弟子屈町,美留和原野,,北海道川上郡弟子屈町美留和原野,北海道川上郡弟子屈町美留和原野,北海道,川上郡弟子屈町,美留和原野,北海道川上郡弟子屈町美留和原野,both
北海道,川上郡,弟子屈町,鐺別,,北海道川上郡弟子屈町鐺別,北海道川上郡弟子屈町鐺別,北海道,川上郡弟子屈町,鐺別,北海道川上郡弟子屈町鐺別,both
北海道,川上郡,弟子屈町,高栄,,北海道川上郡弟子屈町高栄,北海道川上郡弟子屈町高栄,北海道,川上郡弟子屈町,高栄,北海道川上郡弟子屈町高栄,both
北海道,川上郡,標茶町,クチョロ原野,,北海道川上郡標茶町クチョロ原野,北海道川上郡標茶町クチョロ原野,北海道,川上郡標茶町,クチョロ原野,北海道川上郡標茶町クチョロ原野,both
北海道,川上郡,標茶町,上オソツベツ,,北海道川上郡標茶町上オソツベツ,北海道川上郡標茶町上オソツベツ,北海道,川上郡標茶町,上オソツベツ,北海道川上郡標茶町上オソツベツ,both
北海道,川上郡,標茶町,上チャンベツ,,北海道川上郡標茶町上チャンベツ,北海道川上郡標茶町上チャンベツ,北海道,川上郡標茶町,上チャンベツ,北海道川上郡標茶町上チャンベツ,both
北海道,川上郡,標茶町,上磯分内,,北海道川上郡標茶町上磯分内,北海道川上郡標茶町上磯分内,北海道,川上郡標茶町,上磯分内,北海道川上郡標茶町上磯分内,both
北海道,川上郡,標茶町,下オソツベツ,,北海道川上郡標茶町下オソツベツ,北海道川上郡標茶町下オソツベツ,北海道,川上郡標茶町,下オソツベツ,北海道川上郡標茶町下オソツベツ,both
北海道,川上郡,標茶町,中多和,,北海道川上郡標茶町中多和,北海道川上郡標茶町中多和,北海道,川上郡標茶町,中多和,北海道川上郡標茶町中多和,both
北海道,川上郡,標茶町,五十石,,北海道川上郡標茶町五十石,北海道川上郡標茶町五十石,北海道,川上郡標茶町,五十石,北海道川上郡標茶町五十石,both
北海道,川上郡,標茶町,北片無去,,北海道川上郡標茶町北片無去,北海道川上郡標茶町北片無去,北海道,川上郡標茶町,北片無去,北海道川上郡標茶町北片無去,both
北海道,川上郡,標茶町,南標茶,,北海道川上郡標茶町南標茶,北海道川上郡標茶町南標茶,北海道,川上郡標茶町,南標茶,北海道川上郡標茶町南標茶,both
北海道,川上郡,標茶町,厚生,,北海道川上郡標茶町厚生,北海道川上郡標茶町厚生,北海道,川上郡標茶町,厚生,北海道川上郡標茶町厚生,both
北海道,川上郡,標茶町,塘路,,北海道川上郡標茶町塘路,北海道川上郡標茶町塘路,北海道,川上郡標茶町,塘路,北海道川上郡標茶町塘路,both
北海道,川上郡,標茶町,東阿歴内,,北海道川上郡標茶町東阿歴内,北海道川上郡標茶町東阿歴内,北海道,川上郡標茶町,東阿歴内,北海道川上郡標茶町東阿歴内,both
北海道,川上郡,標茶町,桜,,北海道川上郡標茶町桜,北海道川上郡標茶町桜,北海道,川上郡標茶町,桜,北海道川上郡標茶町桜,both
北海道,川上郡,標茶町,西和,,北海道川上郡標茶町西和,北海道川上郡標茶町西和,北海道,川上郡標茶町,西和,北海道川上郡標茶町西和,both
北海道,川上郡,標茶町,阿歴内,,北海道川上郡標茶町阿歴内,北海道川上郡標茶町阿歴内,北海道,川上郡標茶町,阿歴内,北海道川上郡標茶町阿歴内,both
北海道,常呂郡,置戸町,常元,,北海道常呂郡置戸町常元,北海道常呂郡置戸町常元,北海道,常呂郡置戸町,常元,北海道常呂郡置戸町常元,both
